ID,Partition sizes
3352,"1, 1, 2, 4, 6, 8, 12, 14, 15, 17, 46, 52, 78"
3353,"1, 1, 1, 2, 2, 4, 8, 10, 11, 17, 30, 50, 51, 68"
3354,"1, 1, 1, 1, 1, 2, 3, 5, 7, 17, 20, 40, 41, 55, 61"
3355,"1, 1, 1, 1, 1, 3, 3, 9, 11, 13, 21, 25, 33, 65, 68"
3356,"1, 1, 2, 2, 3, 3, 6, 7, 15, 15, 30, 46, 53, 72"
3357,"1, 1, 1, 1, 2, 2, 5, 7, 8, 12, 18, 19, 43, 54, 82"
3358,"1, 1, 1, 2, 3, 6, 8, 15, 25, 36, 47, 54, 57"
3359,"1, 1, 2, 3, 3, 3, 4, 5, 9, 21, 39, 51, 56, 58"
3360,"1, 1, 1, 1, 1, 2, 3, 7, 9, 16, 17, 27, 46, 54, 70"
3361,"1, 1, 1, 1, 2, 3, 4, 10, 13, 23, 23, 34, 69, 71"
3362,"1, 1, 1, 1, 1, 2, 4, 8, 8, 13, 17, 29, 47, 49, 74"
3363,"1, 1, 1, 2, 3, 3, 9, 10, 11, 13, 29, 51, 52, 70"
3364,"1, 1, 2, 2, 3, 5, 5, 5, 16, 25, 29, 40, 52, 70"
3365,"1, 1, 1, 1, 1, 1, 3, 4, 5, 12, 12, 19, 27, 33, 64, 71"
3366,"1, 1, 1, 2, 2, 3, 3, 5, 6, 11, 19, 22, 36, 71, 73"
3367,"1, 1, 1, 4, 4, 8, 9, 12, 16, 30, 52, 54, 64"
3368,"1, 1, 1, 2, 3, 3, 9, 11, 11, 21, 23, 34, 68, 68"
3369,"1, 1, 1, 1, 1, 2, 2, 3, 4, 11, 17, 43, 43, 60, 66"
3370,"1, 1, 1, 1, 2, 2, 2, 3, 5, 12, 16, 29, 50, 59, 72"
3371,"1, 1, 1, 1, 1, 1, 2, 4, 4, 7, 7, 8, 27, 53, 55, 83"
3372,"1, 1, 2, 2, 2, 2, 2, 4, 6, 18, 20, 26, 42, 56, 72"
3373,"1, 1, 1, 2, 2, 4, 6, 6, 20, 25, 25, 40, 54, 69"
3374,"1, 1, 2, 3, 3, 3, 5, 5, 20, 21, 24, 42, 54, 72"
3375,"1, 1, 1, 1, 2, 4, 4, 12, 16, 21, 31, 42, 49, 71"
3376,"1, 1, 1, 2, 3, 4, 5, 11, 13, 14, 31, 34, 63, 73"
3377,"1, 1, 1, 1, 3, 5, 5, 12, 14, 15, 36, 44, 47, 71"
3378,"1, 1, 1, 1, 2, 3, 6, 10, 13, 17, 31, 39, 61, 70"
3379,"1, 1, 1, 1, 3, 4, 9, 11, 12, 14, 33, 51, 51, 64"
3380,"1, 1, 1, 3, 3, 6, 11, 14, 27, 34, 48, 50, 57"
3381,"1, 2, 2, 3, 5, 8, 11, 12, 17, 21, 40, 54, 80"
3382,"1, 1, 1, 1, 1, 1, 2, 2, 6, 10, 12, 17, 28, 50, 55, 68"
3383,"1, 1, 1, 1, 1, 3, 3, 11, 11, 13, 14, 16, 47, 52, 81"
3384,"1, 1, 1, 3, 3, 3, 5, 9, 13, 19, 41, 50, 51, 56"
3385,"1, 1, 1, 2, 2, 2, 8, 8, 21, 22, 24, 40, 54, 70"
3386,"1, 1, 1, 1, 2, 3, 4, 6, 7, 7, 17, 29, 38, 69, 70"
3387,"1, 1, 1, 3, 6, 18, 22, 85, 119"
3388,"1, 1, 2, 2, 3, 5, 7, 7, 10, 16, 34, 36, 62, 70"
3389,"1, 1, 1, 2, 2, 2, 4, 5, 8, 9, 15, 22, 46, 50, 88"
3390,"1, 1, 1, 1, 2, 6, 8, 10, 15, 16, 17, 44, 48, 86"
3391,"1, 1, 3, 3, 4, 8, 10, 11, 14, 22, 50, 51, 78"
3392,"1, 1, 1, 2, 2, 3, 5, 7, 9, 12, 14, 17, 46, 54, 82"
3393,"1, 1, 1, 1, 1, 2, 4, 4, 10, 15, 21, 25, 46, 58, 66"
3394,"1, 1, 1, 2, 2, 3, 6, 9, 19, 22, 22, 44, 52, 72"
3395,"1, 1, 1, 1, 1, 2, 3, 5, 6, 15, 17, 42, 43, 55, 63"
3396,"1, 1, 1, 2, 2, 3, 9, 10, 17, 21, 25, 44, 52, 68"
3397,"1, 1, 1, 2, 2, 2, 3, 5, 6, 20, 20, 25, 40, 56, 72"
3398,"1, 1, 4, 7, 15, 31, 91, 106"
3399,"1, 1, 2, 2, 2, 3, 4, 9, 17, 24, 36, 45, 52, 58"
3400,"1, 1, 1, 1, 2, 2, 3, 5, 7, 16, 18, 29, 42, 60, 68"
3401,"1, 1, 2, 2, 2, 3, 4, 9, 19, 19, 26, 42, 58, 68"
3402,"1, 1, 2, 2, 3, 3, 4, 6, 15, 24, 34, 47, 56, 58"
3403,"1, 1, 1, 1, 2, 3, 3, 5, 7, 9, 19, 40, 53, 54, 57"
3404,"1, 1, 2, 3, 4, 7, 7, 10, 25, 36, 50, 54, 56"
3405,"1, 1, 1, 1, 1, 2, 3, 8, 9, 14, 21, 25, 32, 68, 69"
3406,"1, 1, 1, 1, 1, 2, 3, 6, 13, 14, 15, 34, 45, 47, 72"
3407,"1, 1, 1, 1, 2, 2, 4, 4, 6, 18, 26, 35, 44, 55, 56"
3408,"1, 1, 1, 2, 2, 4, 5, 11, 15, 18, 28, 47, 57, 64"
3409,"1, 1, 1, 2, 2, 3, 4, 6, 8, 8, 12, 34, 51, 53, 70"
3410,"1, 1, 1, 1, 1, 2, 2, 4, 4, 4, 13, 16, 27, 49, 56, 74"
3411,"1, 1, 1, 1, 1, 2, 3, 6, 9, 15, 19, 31, 42, 57, 67"
3412,"1, 1, 1, 1, 2, 3, 3, 3, 11, 14, 18, 43, 48, 50, 57"
3413,"1, 1, 1, 1, 1, 1, 3, 3, 5, 5, 18, 22, 23, 43, 57, 71"
3414,"1, 1, 2, 3, 4, 4, 8, 16, 20, 30, 44, 55, 68"
3415,"1, 1, 1, 1, 1, 3, 4, 8, 9, 13, 16, 20, 42, 52, 84"
3416,"1, 1, 1, 1, 1, 1, 2, 4, 5, 19, 20, 41, 43, 58, 58"
3417,"1, 1, 1, 2, 2, 2, 5, 6, 11, 11, 14, 18, 46, 56, 80"
3418,"1, 1, 1, 2, 2, 2, 3, 4, 8, 18, 21, 24, 42, 53, 74"
3419,"1, 1, 1, 1, 2, 2, 2, 6, 8, 14, 18, 34, 37, 58, 71"
3420,"1, 1, 1, 3, 6, 9, 12, 13, 15, 29, 50, 54, 62"
3421,"1, 1, 1, 2, 3, 3, 5, 7, 13, 22, 37, 49, 52, 60"
3422,"1, 1, 1, 1, 1, 4, 10, 13, 13, 15, 33, 48, 49, 66"
3423,"1, 2, 2, 5, 5, 5, 9, 13, 18, 28, 48, 50, 70"
3424,"1, 1, 2, 2, 4, 4, 7, 8, 8, 20, 22, 39, 68, 70"
3425,"1, 2, 4, 4, 4, 10, 21, 28, 32, 42, 52, 56"
3426,"1, 1, 1, 2, 3, 5, 7, 8, 9, 19, 24, 53, 53, 70"
3427,"1, 1, 1, 1, 1, 2, 3, 5, 9, 9, 22, 40, 53, 53, 55"
3428,"1, 1, 2, 2, 3, 4, 6, 19, 21, 39, 44, 52, 62"
3429,"1, 1, 1, 1, 2, 2, 6, 6, 8, 9, 15, 22, 46, 52, 84"
3430,"1, 1, 1, 2, 3, 5, 7, 11, 13, 17, 18, 44, 47, 86"
3431,"1, 1, 1, 1, 1, 2, 3, 3, 4, 7, 18, 19, 25, 43, 53, 74"
3432,"1, 1, 1, 2, 3, 3, 3, 5, 8, 9, 14, 22, 45, 52, 87"
3433,"1, 1, 1, 1, 1, 1, 2, 2, 4, 9, 16, 17, 30, 44, 53, 73"
3434,"1, 2, 2, 3, 3, 4, 8, 10, 16, 20, 52, 57, 78"
3435,"1, 2, 2, 2, 3, 4, 8, 11, 22, 44, 51, 52, 54"
3436,"1, 1, 1, 2, 4, 4, 6, 6, 17, 22, 22, 45, 55, 70"
3437,"1, 1, 2, 2, 3, 4, 10, 14, 15, 33, 42, 61, 68"
3438,"1, 1, 1, 1, 1, 1, 2, 2, 4, 9, 15, 16, 19, 43, 52, 88"
3439,"1, 1, 1, 1, 1, 2, 3, 4, 11, 12, 17, 44, 48, 51, 59"
3440,"1, 2, 3, 3, 3, 5, 7, 10, 29, 32, 37, 56, 68"
3441,"1, 1, 1, 2, 2, 2, 6, 11, 13, 28, 34, 48, 52, 55"
3442,"1, 1, 1, 2, 2, 3, 3, 3, 9, 16, 17, 29, 44, 51, 74"
3443,"1, 1, 1, 1, 2, 2, 3, 3, 8, 19, 21, 26, 41, 57, 70"
3444,"1, 1, 1, 1, 1, 1, 3, 7, 11, 13, 14, 32, 36, 65, 69"
3445,"1, 1, 1, 2, 4, 4, 6, 7, 9, 18, 26, 40, 68, 69"
3446,"1, 1, 1, 2, 3, 3, 5, 7, 14, 19, 24, 48, 58, 70"
3447,"1, 1, 1, 2, 2, 4, 4, 5, 5, 11, 16, 31, 48, 54, 71"
3448,"1, 1, 2, 3, 3, 6, 11, 14, 18, 28, 42, 61, 66"
3449,"1, 1, 1, 1, 2, 2, 4, 6, 8, 12, 14, 20, 47, 52, 85"
3450,"1, 1, 2, 3, 6, 8, 9, 9, 14, 24, 44, 52, 83"
3451,"1, 1, 1, 3, 3, 13, 32, 95, 107"
3452,"1, 1, 1, 1, 2, 3, 4, 7, 7, 8, 15, 29, 54, 56, 67"
3453,"1, 1, 1, 1, 1, 4, 6, 6, 11, 19, 28, 32, 61, 84"
3454,"1, 1, 1, 1, 1, 2, 3, 5, 7, 17, 20, 29, 42, 56, 70"
3455,"1, 1, 1, 2, 3, 4, 4, 9, 10, 18, 40, 50, 53, 60"
3456,"1, 1, 2, 2, 2, 2, 3, 3, 4, 15, 16, 28, 48, 55, 74"
3457,"1, 1, 1, 1, 1, 2, 4, 9, 9, 11, 15, 20, 47, 57, 77"
3458,"1, 1, 1, 1, 2, 3, 3, 7, 16, 37, 40, 44, 44, 56"
3459,"1, 1, 1, 2, 2, 3, 5, 9, 17, 22, 23, 44, 54, 72"
3460,"1, 1, 1, 1, 3, 5, 9, 9, 10, 19, 21, 44, 50, 82"
3461,"1, 1, 1, 1, 2, 3, 7, 7, 16, 18, 25, 46, 56, 72"
3462,"1, 1, 1, 1, 1, 1, 2, 2, 4, 4, 4, 10, 12, 32, 52, 57, 71"
3463,"1, 1, 1, 2, 2, 2, 3, 14, 15, 15, 29, 43, 64, 64"
3464,"1, 1, 1, 1, 1, 2, 3, 7, 7, 13, 15, 31, 40, 62, 71"
3465,"1, 1, 1, 1, 1, 1, 1, 4, 5, 7, 12, 15, 30, 40, 63, 73"
3466,"1, 1, 1, 2, 2, 3, 4, 4, 7, 15, 16, 28, 47, 54, 71"
3467,"1, 1, 1, 2, 2, 2, 3, 3, 4, 5, 22, 37, 42, 58, 73"
3468,"1, 1, 1, 2, 2, 3, 7, 8, 17, 22, 22, 45, 53, 72"
3469,"1, 1, 1, 1, 2, 2, 2, 8, 11, 12, 15, 30, 51, 53, 66"
3470,"1, 1, 1, 1, 1, 2, 2, 2, 2, 9, 9, 16, 44, 53, 53, 59"
3471,"1, 1, 2, 2, 2, 5, 7, 8, 15, 18, 27, 46, 54, 68"
3472,"1, 1, 1, 1, 1, 5, 5, 5, 7, 13, 17, 29, 49, 53, 68"
3473,"1, 1, 2, 3, 3, 7, 8, 9, 25, 36, 53, 54, 54"
3474,"1, 1, 2, 2, 4, 5, 5, 6, 10, 18, 28, 48, 56, 70"
3475,"1, 1, 1, 1, 1, 1, 2, 5, 10, 18, 19, 27, 43, 52, 74"
3476,"1, 1, 1, 1, 2, 4, 5, 5, 6, 14, 20, 26, 47, 53, 70"
3477,"1, 1, 2, 2, 2, 3, 8, 12, 13, 16, 32, 46, 48, 70"
3478,"1, 1, 1, 2, 4, 4, 5, 6, 10, 20, 28, 40, 65, 69"
3479,"1, 1, 1, 3, 4, 4, 4, 11, 18, 34, 44, 59, 72"
3480,"1, 1, 1, 1, 1, 1, 2, 2, 3, 8, 12, 16, 47, 49, 51, 60"
3481,"1, 1, 2, 2, 2, 2, 3, 5, 10, 11, 14, 32, 48, 52, 71"
3482,"1, 1, 1, 1, 2, 3, 4, 4, 5, 14, 18, 27, 48, 56, 71"
3483,"1, 1, 1, 1, 2, 4, 6, 8, 17, 18, 28, 45, 55, 69"
3484,"1, 1, 1, 1, 3, 5, 7, 9, 11, 23, 23, 36, 65, 70"
3485,"1, 1, 1, 1, 2, 5, 6, 8, 12, 17, 34, 42, 60, 66"
3486,"1, 1, 1, 3, 3, 3, 3, 3, 4, 12, 33, 57, 59, 73"
3487,"1, 1, 2, 2, 8, 9, 13, 26, 36, 50, 54, 54"
3488,"1, 1, 2, 3, 7, 15, 22, 84, 121"
3489,"1, 1, 1, 1, 1, 1, 2, 5, 7, 9, 12, 17, 20, 41, 54, 83"
3490,"1, 1, 1, 1, 1, 1, 1, 2, 2, 4, 8, 13, 16, 19, 43, 53, 89"
3491,"1, 1, 1, 1, 1, 3, 5, 10, 13, 23, 36, 49, 54, 58"
3492,"1, 1, 1, 2, 2, 4, 6, 6, 12, 24, 34, 50, 55, 58"
3493,"1, 1, 1, 4, 4, 5, 6, 17, 27, 31, 45, 56, 58"
3494,"1, 1, 1, 3, 3, 3, 3, 3, 3, 13, 13, 29, 48, 58, 74"
3495,"1, 1, 2, 2, 2, 5, 11, 14, 16, 28, 30, 64, 80"
3496,"1, 1, 1, 1, 1, 3, 4, 6, 7, 11, 18, 34, 40, 59, 69"
3497,"1, 1, 1, 1, 3, 4, 8, 11, 13, 21, 24, 34, 66, 68"
3498,"1, 1, 1, 1, 2, 2, 3, 5, 5, 13, 17, 34, 40, 60, 71"
3499,"1, 1, 1, 2, 2, 3, 5, 8, 17, 19, 26, 45, 54, 72"
3500,"1, 1, 1, 1, 1, 1, 2, 3, 5, 6, 18, 21, 25, 43, 55, 72"
3501,"1, 1, 1, 2, 2, 2, 2, 6, 7, 8, 22, 38, 39, 60, 65"
3502,"1, 1, 1, 2, 2, 2, 3, 6, 8, 14, 15, 29, 40, 62, 70"
3503,"1, 1, 1, 1, 2, 3, 3, 3, 6, 13, 15, 29, 50, 57, 71"
3504,"1, 1, 1, 2, 4, 9, 11, 12, 26, 36, 48, 51, 54"
3505,"1, 1, 2, 2, 2, 2, 3, 3, 6, 8, 21, 22, 42, 70, 71"
3506,"1, 1, 1, 2, 2, 3, 3, 10, 11, 17, 43, 50, 52, 60"
3507,"1, 1, 1, 3, 3, 5, 7, 9, 13, 13, 18, 47, 52, 83"
3508,"1, 1, 1, 1, 2, 3, 3, 3, 7, 13, 25, 37, 48, 54, 57"
3509,"1, 1, 1, 2, 3, 3, 3, 4, 10, 11, 11, 17, 49, 58, 82"
3510,"1, 1, 1, 1, 1, 1, 2, 4, 4, 8, 14, 16, 29, 47, 58, 68"
3511,"1, 1, 2, 2, 3, 4, 8, 9, 10, 13, 30, 53, 54, 66"
3512,"1, 1, 1, 1, 1, 3, 4, 5, 10, 17, 18, 30, 43, 50, 71"
3513,"1, 1, 1, 1, 2, 5, 8, 10, 11, 31, 32, 35, 54, 64"
3514,"1, 1, 1, 1, 1, 1, 5, 9, 11, 11, 19, 19, 43, 51, 82"
3515,"1, 1, 1, 1, 2, 2, 2, 3, 9, 19, 24, 26, 43, 54, 68"
3516,"1, 1, 2, 2, 4, 4, 6, 8, 22, 40, 52, 56, 58"
3517,"1, 1, 1, 1, 2, 2, 3, 3, 6, 11, 21, 39, 50, 55, 60"
3518,"1, 1, 1, 1, 1, 2, 2, 4, 5, 6, 13, 18, 18, 42, 56, 85"
3519,"1, 1, 1, 1, 1, 2, 2, 4, 6, 19, 26, 27, 39, 52, 74"
3520,"1, 1, 1, 1, 1, 2, 2, 7, 8, 13, 24, 40, 47, 53, 55"
3521,"1, 1, 1, 1, 3, 3, 3, 6, 19, 29, 32, 43, 57, 57"
3522,"1, 1, 1, 1, 1, 1, 3, 7, 11, 13, 21, 23, 50, 55, 67"
3523,"1, 1, 1, 1, 1, 3, 3, 5, 13, 15, 20, 31, 41, 46, 74"
3524,"1, 1, 1, 2, 2, 5, 8, 10, 11, 13, 20, 50, 52, 80"
3525,"1, 1, 1, 1, 3, 3, 3, 9, 15, 25, 36, 47, 51, 60"
3526,"1, 1, 1, 1, 1, 2, 4, 9, 10, 12, 18, 25, 49, 52, 70"
3527,"1, 1, 1, 1, 2, 2, 3, 6, 19, 23, 28, 39, 51, 79"
3528,"1, 1, 1, 1, 1, 1, 2, 4, 5, 11, 11, 19, 19, 43, 47, 89"
3529,"1, 1, 1, 2, 3, 3, 7, 9, 17, 20, 25, 46, 51, 70"
3530,"1, 1, 1, 1, 2, 2, 3, 3, 5, 6, 7, 13, 30, 55, 55, 71"
3531,"1, 1, 1, 1, 1, 1, 2, 3, 6, 9, 10, 20, 25, 35, 69, 71"
3532,"1, 1, 2, 2, 4, 4, 6, 10, 12, 16, 30, 34, 64, 70"
3533,"1, 1, 1, 1, 1, 1, 1, 2, 3, 12, 14, 19, 44, 47, 48, 60"
3534,"1, 1, 1, 1, 1, 2, 3, 4, 4, 6, 12, 17, 29, 47, 56, 71"
3535,"1, 1, 1, 3, 3, 4, 5, 10, 18, 21, 24, 43, 50, 72"
3536,"1, 1, 1, 2, 2, 2, 8, 10, 11, 19, 42, 51, 52, 54"
3537,"1, 1, 1, 2, 3, 3, 5, 8, 16, 22, 31, 38, 53, 72"
3538,"1, 1, 1, 1, 1, 2, 6, 6, 12, 12, 13, 33, 46, 50, 71"
3539,"1, 1, 1, 1, 1, 2, 2, 7, 10, 16, 22, 39, 46, 51, 56"
3540,"1, 1, 1, 1, 1, 1, 2, 2, 5, 6, 12, 23, 39, 50, 55, 56"
3541,"1, 1, 1, 1, 1, 3, 3, 6, 6, 12, 15, 31, 39, 62, 74"
3542,"1, 1, 1, 1, 2, 2, 7, 9, 19, 28, 32, 43, 54, 56"
3543,"1, 1, 1, 2, 2, 2, 5, 7, 8, 8, 18, 20, 44, 53, 84"
3544,"1, 1, 1, 1, 2, 4, 4, 5, 22, 23, 25, 42, 54, 71"
3545,"1, 1, 1, 1, 2, 3, 7, 11, 15, 18, 27, 40, 61, 68"
3546,"1, 1, 1, 3, 4, 4, 4, 7, 11, 17, 30, 48, 53, 72"
3547,"1, 1, 1, 1, 4, 4, 7, 8, 9, 11, 24, 50, 56, 79"
3548,"1, 1, 1, 1, 2, 2, 3, 5, 14, 15, 20, 25, 30, 62, 74"
3549,"1, 1, 1, 1, 2, 3, 9, 9, 11, 19, 26, 36, 68, 69"
3550,"1, 1, 2, 4, 4, 6, 12, 20, 22, 26, 40, 48, 70"
3551,"1, 1, 1, 2, 2, 3, 3, 3, 8, 14, 15, 44, 48, 53, 58"
3552,"1, 1, 1, 1, 1, 2, 3, 7, 8, 15, 18, 24, 44, 44, 86"
3553,"1, 1, 2, 2, 3, 4, 4, 5, 9, 22, 40, 42, 54, 67"
3554,"1, 1, 1, 2, 2, 2, 3, 4, 7, 14, 22, 23, 46, 54, 74"
3555,"1, 1, 1, 1, 1, 3, 3, 4, 10, 13, 25, 34, 37, 57, 65"
3556,"1, 1, 1, 1, 10, 10, 13, 26, 36, 50, 53, 54"
3557,"1, 1, 2, 2, 4, 6, 10, 18, 25, 29, 42, 52, 64"
3558,"1, 1, 1, 1, 1, 2, 3, 3, 3, 5, 12, 25, 37, 48, 56, 57"
3559,"1, 1, 1, 2, 3, 4, 5, 6, 17, 23, 26, 42, 55, 70"
3560,"1, 1, 1, 1, 1, 2, 3, 7, 9, 10, 20, 36, 38, 57, 69"
3561,"1, 2, 3, 4, 4, 6, 9, 12, 12, 18, 51, 54, 80"
3562,"1, 1, 1, 1, 1, 1, 2, 2, 7, 7, 12, 16, 29, 40, 64, 71"
3563,"1, 1, 3, 3, 4, 6, 9, 17, 17, 28, 46, 51, 70"
3564,"1, 1, 1, 1, 5, 5, 7, 9, 11, 21, 26, 37, 64, 67"
3565,"1, 1, 2, 2, 2, 4, 8, 10, 12, 13, 32, 50, 53, 66"
3566,"1, 1, 1, 1, 1, 2, 2, 4, 5, 9, 12, 13, 17, 49, 56, 82"
3567,"1, 1, 1, 2, 4, 5, 7, 8, 11, 22, 22, 35, 68, 69"
3568,"1, 1, 1, 2, 2, 5, 7, 7, 12, 14, 32, 51, 55, 66"
3569,"1, 1, 1, 1, 1, 1, 3, 4, 10, 16, 17, 30, 45, 50, 75"
3570,"1, 1, 1, 1, 2, 3, 8, 8, 11, 21, 23, 51, 56, 69"
3571,"1, 1, 1, 3, 4, 5, 5, 6, 11, 19, 26, 51, 53, 70"
3572,"1, 1, 1, 1, 1, 2, 3, 3, 3, 4, 15, 20, 31, 41, 55, 74"
3573,"1, 1, 1, 2, 3, 4, 8, 9, 9, 14, 32, 51, 53, 68"
3574,"1, 1, 1, 1, 1, 1, 4, 4, 5, 8, 8, 19, 24, 37, 67, 74"
3575,"1, 1, 1, 1, 1, 3, 5, 7, 9, 12, 15, 27, 49, 54, 70"
3576,"1, 1, 2, 2, 2, 2, 6, 9, 10, 24, 38, 38, 55, 66"
3577,"1, 1, 1, 3, 3, 3, 9, 11, 11, 15, 18, 48, 49, 83"
3578,"1, 1, 1, 2, 2, 2, 2, 3, 7, 18, 21, 28, 44, 55, 69"
3579,"1, 1, 1, 2, 4, 4, 6, 8, 20, 20, 23, 42, 54, 70"
3580,"1, 1, 2, 3, 3, 7, 7, 9, 29, 40, 46, 54, 54"
3581,"1, 1, 1, 2, 2, 2, 6, 9, 18, 22, 28, 38, 56, 70"
3582,"1, 1, 1, 2, 2, 3, 8, 9, 19, 22, 24, 43, 51, 70"
3583,"1, 1, 1, 2, 2, 3, 5, 11, 13, 16, 44, 50, 51, 56"
3584,"1, 1, 2, 4, 5, 12, 15, 19, 46, 48, 103"
3585,"1, 1, 1, 1, 2, 4, 4, 8, 17, 24, 30, 39, 52, 72"
3586,"1, 1, 1, 1, 2, 2, 4, 6, 8, 13, 16, 32, 38, 62, 69"
3587,"1, 1, 1, 2, 6, 16, 30, 94, 105"
3588,"1, 1, 2, 3, 3, 3, 4, 9, 9, 16, 42, 52, 53, 58"
3589,"1, 1, 1, 1, 3, 4, 6, 7, 17, 27, 33, 45, 54, 56"
3590,"1, 1, 2, 2, 4, 4, 5, 7, 11, 20, 23, 50, 58, 68"
3591,"1, 1, 1, 1, 1, 1, 2, 4, 4, 7, 8, 18, 28, 39, 69, 71"
3592,"1, 1, 1, 1, 4, 4, 6, 8, 10, 29, 30, 35, 52, 74"
3593,"1, 1, 1, 1, 2, 2, 3, 3, 4, 5, 14, 16, 27, 47, 56, 73"
3594,"1, 1, 1, 1, 2, 3, 6, 13, 14, 14, 17, 48, 56, 79"
3595,"1, 1, 1, 1, 2, 3, 4, 7, 8, 14, 16, 16, 46, 53, 83"
3596,"1, 1, 1, 1, 2, 3, 3, 8, 9, 11, 15, 29, 51, 51, 70"
3597,"1, 1, 2, 2, 3, 8, 8, 20, 25, 36, 38, 54, 58"
3598,"1, 1, 1, 2, 4, 4, 8, 12, 13, 15, 15, 48, 52, 80"
3599,"1, 1, 1, 1, 3, 4, 4, 6, 6, 7, 19, 26, 39, 69, 69"
3600,"1, 1, 1, 2, 3, 4, 4, 5, 14, 25, 29, 42, 54, 71"
3601,"1, 1, 1, 3, 7, 10, 10, 10, 15, 22, 47, 54, 75"
3602,"1, 1, 1, 2, 2, 3, 4, 5, 17, 23, 29, 42, 54, 72"
3603,"1, 1, 1, 1, 2, 2, 2, 5, 8, 13, 17, 29, 50, 56, 68"
3604,"1, 1, 1, 2, 2, 2, 3, 4, 5, 9, 12, 33, 54, 57, 70"
3605,"1, 1, 2, 3, 5, 13, 27, 95, 109"
3606,"1, 1, 1, 1, 1, 2, 2, 6, 7, 7, 21, 39, 55, 56, 56"
3607,"1, 1, 1, 1, 2, 3, 6, 6, 7, 12, 17, 18, 45, 53, 83"
3608,"1, 1, 1, 1, 2, 2, 3, 4, 6, 18, 29, 31, 44, 56, 57"
3609,"1, 1, 1, 1, 1, 1, 2, 3, 3, 4, 11, 15, 35, 43, 63, 71"
3610,"1, 1, 1, 1, 3, 5, 7, 9, 18, 20, 27, 44, 50, 69"
3611,"1, 1, 2, 3, 4, 10, 11, 15, 16, 30, 36, 61, 66"
3612,"1, 1, 1, 1, 2, 2, 2, 6, 8, 20, 22, 22, 42, 54, 72"
3613,"1, 1, 1, 1, 2, 3, 5, 5, 5, 9, 15, 37, 40, 59, 72"
3614,"1, 1, 1, 1, 1, 2, 3, 3, 4, 5, 15, 17, 27, 47, 57, 71"
3615,"1, 1, 2, 3, 5, 7, 11, 16, 20, 28, 44, 48, 70"
3616,"1, 1, 1, 1, 1, 2, 3, 4, 4, 13, 17, 42, 45, 56, 65"
3617,"1, 1, 1, 1, 2, 2, 6, 6, 8, 9, 18, 28, 37, 68, 68"
3618,"1, 1, 1, 1, 1, 2, 2, 2, 5, 13, 19, 42, 44, 57, 65"
3619,"1, 1, 1, 1, 2, 2, 3, 7, 8, 11, 22, 24, 34, 69, 70"
3620,"1, 1, 1, 1, 1, 3, 3, 3, 7, 17, 21, 23, 45, 60, 69"
3621,"1, 1, 1, 1, 2, 3, 9, 13, 14, 15, 33, 47, 48, 68"
3622,"1, 1, 1, 1, 1, 2, 3, 5, 7, 12, 16, 30, 49, 54, 73"
3623,"1, 1, 2, 2, 3, 10, 13, 13, 18, 28, 47, 50, 68"
3624,"1, 1, 2, 2, 2, 4, 8, 10, 12, 16, 20, 46, 50, 82"
3625,"1, 1, 1, 2, 2, 3, 4, 6, 10, 13, 13, 17, 45, 56, 82"
3626,"1, 1, 1, 2, 2, 5, 7, 13, 14, 14, 16, 46, 58, 76"
3627,"1, 1, 1, 1, 2, 2, 3, 6, 8, 13, 21, 23, 49, 55, 70"
3628,"1, 1, 1, 1, 1, 3, 6, 6, 7, 13, 13, 17, 46, 52, 88"
3629,"1, 1, 1, 1, 3, 3, 3, 5, 7, 17, 18, 28, 43, 53, 72"
3630,"1, 1, 1, 1, 2, 2, 2, 4, 4, 6, 10, 14, 32, 39, 67, 70"
3631,"1, 1, 1, 1, 2, 2, 9, 11, 15, 26, 35, 46, 52, 54"
3632,"1, 1, 2, 2, 5, 6, 8, 13, 25, 33, 48, 54, 58"
3633,"1, 2, 2, 3, 5, 7, 9, 17, 18, 26, 46, 54, 66"
3634,"1, 1, 2, 2, 2, 2, 10, 11, 12, 16, 29, 50, 50, 68"
3635,"1, 1, 2, 2, 3, 4, 6, 9, 16, 16, 30, 44, 52, 70"
3636,"1, 1, 2, 3, 4, 7, 8, 18, 21, 29, 36, 56, 70"
3637,"1, 1, 2, 2, 4, 8, 12, 21, 22, 24, 41, 50, 68"
3638,"1, 1, 1, 1, 1, 3, 4, 5, 7, 10, 24, 36, 51, 55, 56"
3639,"1, 1, 1, 2, 2, 3, 7, 14, 19, 20, 25, 28, 63, 70"
3640,"1, 1, 3, 4, 5, 6, 7, 20, 21, 26, 38, 54, 70"
3641,"1, 1, 1, 1, 1, 2, 2, 3, 3, 5, 10, 17, 28, 51, 57, 73"
3642,"1, 1, 1, 1, 2, 2, 3, 7, 8, 11, 16, 30, 40, 65, 68"
3643,"1, 1, 1, 1, 2, 2, 4, 6, 10, 14, 22, 24, 32, 65, 71"
3644,"1, 1, 2, 2, 2, 8, 14, 23, 24, 27, 34, 48, 70"
3645,"1, 1, 2, 2, 3, 3, 6, 7, 13, 17, 28, 40, 64, 69"
3646,"1, 1, 3, 3, 4, 4, 10, 11, 30, 30, 36, 57, 66"
3647,"1, 1, 1, 1, 2, 3, 4, 5, 10, 11, 22, 23, 35, 64, 73"
3648,"1, 1, 2, 2, 3, 4, 7, 8, 11, 14, 28, 40, 65, 70"
